epoch,loss,mae,val_loss,val_mae
378,1.130897879600525,0.8210117816925049,1.030166506767273,0.7627172470092773
379,1.129683017730713,0.8205199241638184,1.029440999031067,0.7624387741088867
380,1.1284847259521484,0.8201735615730286,1.0287306308746338,0.7621585130691528
381,1.1273293495178223,0.819529116153717,1.0280197858810425,0.7618991732597351
382,1.1261543035507202,0.8192369341850281,1.0273306369781494,0.7616170048713684
383,1.1250253915786743,0.8187892436981201,1.0266447067260742,0.7613516449928284
384,1.123827576637268,0.8183218836784363,1.0259541273117065,0.7610816955566406
385,1.1226664781570435,0.8178269267082214,1.0252796411514282,0.7608192563056946
386,1.1215412616729736,0.8174459338188171,1.024608850479126,0.7605536580085754
387,1.1204251050949097,0.8169897794723511,1.0239218473434448,0.7603039145469666
388,1.1193217039108276,0.816627562046051,1.0232558250427246,0.7600295543670654
389,1.1182001829147339,0.8160867094993591,1.022599220275879,0.7597667574882507
390,1.1171003580093384,0.8156967163085938,1.0219422578811646,0.7595049142837524
391,1.116003394126892,0.8152505159378052,1.0212979316711426,0.7592546343803406
392,1.1149154901504517,0.8148847222328186,1.020667552947998,0.7589983940124512
393,1.11383056640625,0.8144680261611938,1.0200566053390503,0.7587435245513916
394,1.1127519607543945,0.8140590786933899,1.0194264650344849,0.75847327709198
395,1.1116907596588135,0.8135189414024353,1.0188227891921997,0.7582237720489502
396,1.1106505393981934,0.8132255673408508,1.0182068347930908,0.7579632997512817
397,1.109560489654541,0.8127443790435791,1.0175888538360596,0.7577093839645386
398,1.1085445880889893,0.8123249411582947,1.0168830156326294,0.7574492692947388
399,1.1074844598770142,0.8120102286338806,1.0162785053253174,0.7571912407875061
400,1.106432557106018,0.8117048740386963,1.0156683921813965,0.7569271922111511
401,1.1053649187088013,0.811260998249054,1.0150678157806396,0.7566738128662109
402,1.104371190071106,0.810845136642456,1.0144659280776978,0.7564228773117065
403,1.1033583879470825,0.8106172680854797,1.013898491859436,0.7561695575714111
404,1.102368712425232,0.8101860284805298,1.01334810256958,0.7559401392936707
405,1.1013572216033936,0.809688150882721,1.0128103494644165,0.7557163834571838
406,1.1003427505493164,0.8094140291213989,1.0122230052947998,0.7554674744606018
407,1.0993565320968628,0.8090173602104187,1.0116688013076782,0.7552279233932495
408,1.0984007120132446,0.8087032437324524,1.0110814571380615,0.7549818754196167
409,1.0974153280258179,0.8082185387611389,1.0104888677597046,0.7547409534454346
410,1.0964319705963135,0.8080561757087708,1.009954571723938,0.7545086145401001
411,1.0954744815826416,0.8075745701789856,1.0094008445739746,0.754275918006897
412,1.094509243965149,0.8072133660316467,1.0088523626327515,0.7540423274040222
413,1.0936157703399658,0.8069891929626465,1.008322834968567,0.7538090944290161
414,1.092618465423584,0.8065739274024963,1.0077879428863525,0.7535807490348816
415,1.0917069911956787,0.8061829805374146,1.0072126388549805,0.7533343434333801
416,1.0907796621322632,0.8059149384498596,1.006691813468933,0.7531031370162964
417,1.0898913145065308,0.8056387901306152,1.0061748027801514,0.7528793811798096
418,1.0889567136764526,0.8052523732185364,1.0056766271591187,0.7526454925537109
419,1.0880993604660034,0.8049787282943726,1.0051743984222412,0.7524155378341675
420,1.0871798992156982,0.8046008944511414,1.0046541690826416,0.7521902322769165
421,1.086281418800354,0.8043220043182373,1.004171371459961,0.7519810199737549
422,1.0853687524795532,0.8039411902427673,1.0036845207214355,0.751761257648468
423,1.084505319595337,0.8036178946495056,1.0031813383102417,0.7515332102775574
424,1.0836186408996582,0.8032218217849731,1.0027172565460205,0.7513242959976196
425,1.0827420949935913,0.8030755519866943,1.0022327899932861,0.7511129975318909
426,1.0818856954574585,0.8026465177536011,1.0017240047454834,0.7509058713912964
427,1.0810009241104126,0.8022981286048889,1.0012543201446533,0.7506944537162781
428,1.0801626443862915,0.802000880241394,1.0007994174957275,0.750478208065033
429,1.0793362855911255,0.8017277121543884,1.0003288984298706,0.7502648234367371
430,1.0784367322921753,0.8013067841529846,0.9998455047607422,0.7500577569007874
431,1.0776383876800537,0.8012491464614868,0.9993767142295837,0.749855101108551
432,1.0768306255340576,0.8008680939674377,0.9988947510719299,0.7496455311775208
433,1.0759789943695068,0.8004881739616394,0.9984374642372131,0.7494372129440308
434,1.0751674175262451,0.8002704977989197,0.9980003237724304,0.7492315173149109
435,1.0743398666381836,0.8000388145446777,0.9975273013114929,0.7490269541740417
436,1.0735403299331665,0.7996991872787476,0.9970900416374207,0.7488319873809814
437,1.072706699371338,0.7994794249534607,0.9966182112693787,0.748625636100769
438,1.0719337463378906,0.799203097820282,0.9961686134338379,0.7484232783317566
439,1.071161150932312,0.7988182902336121,0.9957559704780579,0.7482293844223022
440,1.0703781843185425,0.7986364960670471,0.9953078627586365,0.7480452656745911
441,1.0695611238479614,0.7982496619224548,0.9948911666870117,0.7478594183921814
442,1.0687618255615234,0.7980265021324158,0.9944551587104797,0.7476718425750732
443,1.0679640769958496,0.7977281808853149,0.9940391182899475,0.7474879026412964
444,1.0671926736831665,0.7974082231521606,0.9936338663101196,0.7473061680793762
445,1.0664098262786865,0.7972063422203064,0.9932162165641785,0.747119665145874
446,1.0656554698944092,0.796885073184967,0.9928151965141296,0.7469335794448853
447,1.0649210214614868,0.7965795993804932,0.9924164414405823,0.7467456459999084
448,1.0641406774520874,0.7963630557060242,0.9919717907905579,0.7465434670448303
449,1.063392996788025,0.7961125373840332,0.9915468096733093,0.7463635802268982
450,1.0626345872879028,0.7957671284675598,0.9911592602729797,0.7461840510368347
451,1.0618939399719238,0.7954203486442566,0.9907583594322205,0.7460173964500427
452,1.0611644983291626,0.7952906489372253,0.9903637170791626,0.7458373308181763
453,1.060450553894043,0.7950106859207153,0.9899669289588928,0.7456448078155518
454,1.0597361326217651,0.7947537302970886,0.9895814657211304,0.7454640865325928
455,1.0589932203292847,0.7944671511650085,0.9891916513442993,0.7452870011329651
456,1.0582706928253174,0.7942812442779541,0.9888075590133667,0.7451076507568359
457,1.0575745105743408,0.7940632104873657,0.9884479641914368,0.7449436783790588
458,1.0569000244140625,0.793740451335907,0.9880862832069397,0.7447941303253174
459,1.0561655759811401,0.793425440788269,0.9877045750617981,0.7446303367614746
460,1.0554753541946411,0.7932203412055969,0.9873262047767639,0.7444685697555542
461,1.0547754764556885,0.792950451374054,0.9869615435600281,0.7443109154701233
462,1.0540647506713867,0.7927302122116089,0.9866041541099548,0.7441542148590088
463,1.0533710718154907,0.7924214601516724,0.9862256050109863,0.743989884853363
464,1.0527104139328003,0.7921791076660156,0.985866904258728,0.7438292503356934
465,1.0520384311676025,0.7918605208396912,0.9854995608329773,0.7436672449111938
466,1.0513355731964111,0.7918084263801575,0.9851598739624023,0.7435402274131775
467,1.0506503582000732,0.7914292812347412,0.9847859740257263,0.7434040904045105
468,1.049996256828308,0.7911573648452759,0.9844367504119873,0.7432577013969421
469,1.0493175983428955,0.7908960580825806,0.9840840101242065,0.7431198358535767
470,1.0486259460449219,0.7906925082206726,0.9837400317192078,0.7429845333099365
471,1.0479921102523804,0.7905459403991699,0.9833978414535522,0.7428480982780457
472,1.0473769903182983,0.7903082966804504,0.9830637574195862,0.742712676525116
473,1.0467121601104736,0.7900260090827942,0.9827191233634949,0.742572009563446
474,1.0460615158081055,0.7898567318916321,0.9823821783065796,0.742436408996582
475,1.0454211235046387,0.7895074486732483,0.9820528030395508,0.7423065900802612
476,1.044790506362915,0.7892698645591736,0.9817224740982056,0.7421736717224121
477,1.0441538095474243,0.7889803051948547,0.9813859462738037,0.7420462369918823
478,1.0435197353363037,0.7889154553413391,0.9810493588447571,0.7419182062149048
479,1.042880654335022,0.7886244654655457,0.9807196855545044,0.741791307926178
480,1.0422570705413818,0.7884124517440796,0.9803796410560608,0.7416720986366272
481,1.041643738746643,0.7881425619125366,0.9800510406494141,0.7415476441383362
482,1.0409858226776123,0.7879982590675354,0.9797346591949463,0.741425633430481
483,1.0403908491134644,0.7878099679946899,0.9794458150863647,0.7413177490234375
484,1.0397820472717285,0.7874477505683899,0.9791232943534851,0.7412012219429016
485,1.039162278175354,0.7872672080993652,0.978825032711029,0.7410813570022583
486,1.0385981798171997,0.7870703935623169,0.978519856929779,0.7409675717353821
487,1.0379964113235474,0.786884069442749,0.9782083630561829,0.7408406138420105
488,1.0373733043670654,0.7866314649581909,0.9779087901115417,0.7407181859016418
489,1.0367728471755981,0.7863084077835083,0.9776102304458618,0.7406078577041626
490,1.0361719131469727,0.7861894965171814,0.9773083925247192,0.74049973487854
491,1.0356026887893677,0.7860449552536011,0.9770151376724243,0.7403879761695862
492,1.0350207090377808,0.7857818007469177,0.9767236709594727,0.7402788996696472
493,1.0344305038452148,0.7856007814407349,0.9764268398284912,0.740169107913971
494,1.0338724851608276,0.7853831052780151,0.976125955581665,0.7400580644607544
495,1.0332695245742798,0.7853279113769531,0.9758300185203552,0.7399479746818542
496,1.0326883792877197,0.7849772572517395,0.9755193591117859,0.7398378252983093
497,1.0321059226989746,0.7847830057144165,0.9752250909805298,0.7397243976593018
498,1.0315710306167603,0.7845985889434814,0.9749242663383484,0.7396106123924255
499,1.0309898853302002,0.784375011920929,0.9746388792991638,0.7395009398460388
500,1.0304290056228638,0.7842178344726562,0.9743542671203613,0.7393932938575745
501,1.0298728942871094,0.7840760350227356,0.9740891456604004,0.7392883896827698
502,1.0293165445327759,0.783807635307312,0.9738185405731201,0.7391842603683472
503,1.0287697315216064,0.7838422656059265,0.9735583066940308,0.7390851378440857
504,1.0282090902328491,0.7833181619644165,0.9732844829559326,0.7389823198318481
505,1.0276463031768799,0.7832404375076294,0.9730138778686523,0.7388808131217957
506,1.0271111726760864,0.7830163240432739,0.9727491736412048,0.7387807965278625
507,1.026572585105896,0.7828163504600525,0.9724581241607666,0.7386837005615234
508,1.0260335206985474,0.7827470898628235,0.9721968770027161,0.7385722398757935
509,1.0255013704299927,0.7824525237083435,0.9719070196151733,0.7384681105613708
510,1.024976134300232,0.7823917269706726,0.9716629981994629,0.7383682727813721
511,1.0244792699813843,0.7820481657981873,0.9713688492774963,0.7382573485374451
512,1.0239262580871582,0.7819216251373291,0.9711344242095947,0.7381564378738403
513,1.023398756980896,0.7817950248718262,0.9708694219589233,0.7380571365356445
514,1.0228474140167236,0.7815654873847961,0.9706128239631653,0.7379567623138428
515,1.0223482847213745,0.7814008593559265,0.9703519940376282,0.737855851650238
516,1.021833062171936,0.7813665866851807,0.9700901508331299,0.7377512454986572
517,1.0213209390640259,0.7810858488082886,0.9698413014411926,0.7376569509506226
518,1.0207961797714233,0.7809473276138306,0.9695946574211121,0.7375578284263611
519,1.0202851295471191,0.7807717323303223,0.9693486094474792,0.7374610304832458
520,1.01980721950531,0.7805922031402588,0.9691097140312195,0.7373585104942322
521,1.0192760229110718,0.7805461883544922,0.9688570499420166,0.7372612953186035
522,1.018790364265442,0.7802175879478455,0.9686252474784851,0.7371479868888855
523,1.0182610750198364,0.7800549268722534,0.9683755040168762,0.7370468974113464
524,1.017791748046875,0.7798429131507874,0.968136191368103,0.7369452714920044
525,1.0172767639160156,0.779673159122467,0.967896044254303,0.7368482947349548
526,1.016790747642517,0.77956223487854,0.9676439166069031,0.736747682094574
527,1.0163168907165527,0.7794314026832581,0.9674069881439209,0.7366517782211304
528,1.0158226490020752,0.7792437076568604,0.9671949744224548,0.7365562915802002
529,1.0153112411499023,0.7789775133132935,0.966918408870697,0.7364435791969299
530,1.0148382186889648,0.7788825035095215,0.9666801691055298,0.7363455891609192
531,1.0143622159957886,0.7788243889808655,0.9664593935012817,0.7362540364265442
532,1.013919711112976,0.7785102725028992,0.9661949872970581,0.7361675500869751
533,1.013407588005066,0.7784772515296936,0.9659815430641174,0.7360699772834778
534,1.012947916984558,0.7782759070396423,0.9657546281814575,0.73597252368927
535,1.0124620199203491,0.7780482769012451,0.9655218720436096,0.7358786463737488
536,1.0119656324386597,0.7778173089027405,0.9653019905090332,0.7357853055000305
537,1.0115195512771606,0.7778421640396118,0.9650742411613464,0.735683798789978
538,1.0110636949539185,0.7775552868843079,0.9648553133010864,0.735588788986206
539,1.0105639696121216,0.7774035334587097,0.964537501335144,0.7354731559753418
540,1.0101286172866821,0.7772871255874634,0.964286208152771,0.7353653907775879
541,1.0096397399902344,0.7771040797233582,0.9640749096870422,0.7352723479270935
542,1.009182095527649,0.7770319581031799,0.9638594388961792,0.735178530216217
543,1.0087323188781738,0.7769078612327576,0.963616669178009,0.735083281993866
544,1.0082743167877197,0.7768146395683289,0.9633864760398865,0.7349799871444702
545,1.0078459978103638,0.7765301465988159,0.963195264339447,0.7348924875259399
546,1.0074154138565063,0.7763822078704834,0.9629765748977661,0.7347955107688904
547,1.0069584846496582,0.7762618064880371,0.9627578854560852,0.7347020506858826
548,1.0065116882324219,0.7761533260345459,0.9625645279884338,0.7346038222312927
549,1.0060583353042603,0.7758988738059998,0.9623546600341797,0.7345114946365356
550,1.005624532699585,0.7758641839027405,0.9621511697769165,0.7344133257865906
551,1.0051929950714111,0.7756524682044983,0.9619515538215637,0.7343204021453857
552,1.0047637224197388,0.7754677534103394,0.9617311954498291,0.7342274785041809
553,1.0043281316757202,0.7752493023872375,0.9615100622177124,0.7341358661651611
554,1.003880500793457,0.7752640843391418,0.9613450169563293,0.7340471148490906
555,1.0034549236297607,0.7748826742172241,0.9611332416534424,0.7339558005332947
556,1.0030170679092407,0.7749330401420593,0.9609519839286804,0.7338765859603882
557,1.0026156902313232,0.7748551368713379,0.9607474207878113,0.7337812185287476
558,1.0021568536758423,0.7746837735176086,0.960552453994751,0.7336909770965576
559,1.001770257949829,0.7745833992958069,0.960369348526001,0.7335990071296692
560,1.0013644695281982,0.7742921710014343,0.9601770043373108,0.733513593673706
561,1.0008952617645264,0.7741863131523132,0.959987998008728,0.733424961566925
562,1.0004981756210327,0.7740289568901062,0.9597965478897095,0.7333365678787231
563,1.000072717666626,0.7737933993339539,0.9595987200737,0.733253538608551
564,0.9996810555458069,0.773786723613739,0.9594229459762573,0.7331756353378296
565,0.9992757439613342,0.7735037803649902,0.9592121243476868,0.7330946326255798
566,0.9988530278205872,0.7734591960906982,0.9590363502502441,0.7330147624015808
567,0.9984819889068604,0.773301899433136,0.9588438272476196,0.7329441905021667
568,0.9980564713478088,0.7731964588165283,0.9586952924728394,0.7328750491142273
569,0.9976487159729004,0.7730854153633118,0.9585251808166504,0.7327948212623596
570,0.9972309470176697,0.7729418873786926,0.9583295583724976,0.7327089309692383
571,0.9968408942222595,0.7727046012878418,0.9581320881843567,0.7326227426528931
572,0.9964448809623718,0.7726011276245117,0.9579529166221619,0.7325416207313538
573,0.9960452914237976,0.7724934816360474,0.9577789306640625,0.7324582934379578
574,0.9956516027450562,0.7723869681358337,0.9575976729393005,0.7323818206787109
575,0.9952476024627686,0.7721725106239319,0.9574288725852966,0.7322994470596313
576,0.9948274493217468,0.7720359563827515,0.9572438597679138,0.732213020324707
577,0.9944695830345154,0.7719516754150391,0.9570612907409668,0.7321295738220215
578,0.9940776228904724,0.7717118859291077,0.9568701386451721,0.7320470213890076
579,0.9936827421188354,0.771650493144989,0.9566831588745117,0.7319567799568176
580,0.9932928085327148,0.7715796828269958,0.9565188884735107,0.7318770885467529
581,0.9929010272026062,0.7713031768798828,0.95632004737854,0.7317938208580017
582,0.9925356507301331,0.7711666822433472,0.9561331868171692,0.7317084074020386
583,0.9921532869338989,0.7711280584335327,0.9559599757194519,0.7316234111785889
584,0.9917635321617126,0.770983099937439,0.9557988047599792,0.7315424680709839
585,0.9913921356201172,0.77079176902771,0.9556280374526978,0.7314722537994385
586,0.9910205602645874,0.7708253860473633,0.9554707407951355,0.7313994765281677
587,0.9906436204910278,0.7706021070480347,0.9553185701370239,0.7313202619552612
588,0.9902536273002625,0.7703128457069397,0.9551478028297424,0.7312412261962891
589,0.9898645281791687,0.7703019380569458,0.9549962878227234,0.7311729788780212
590,0.9895322918891907,0.770216703414917,0.9548261761665344,0.7310996651649475
591,0.9891738295555115,0.770038366317749,0.9546661376953125,0.7310203909873962
592,0.9887921214103699,0.7699126601219177,0.9544838666915894,0.730930745601654
593,0.988444983959198,0.7698321342468262,0.9543201923370361,0.7308456301689148
594,0.9880823493003845,0.7696439027786255,0.9541671276092529,0.7307742238044739
595,0.98768550157547,0.7696026563644409,0.9540219902992249,0.7307056188583374
596,0.9873372912406921,0.7693790197372437,0.9538612365722656,0.7306231260299683
597,0.9869669079780579,0.7692094445228577,0.9536947011947632,0.7305448651313782
598,0.9866147637367249,0.7691363096237183,0.9535311460494995,0.7304642200469971
599,0.9862539768218994,0.7691408395767212,0.9533844590187073,0.73038649559021
600,0.9858801960945129,0.7688223123550415,0.953214168548584,0.7303145527839661
601,0.9855363965034485,0.7688879370689392,0.9530575275421143,0.730233371257782
602,0.9851838946342468,0.7686523199081421,0.9529006481170654,0.7301531434059143
603,0.9848617911338806,0.7685388922691345,0.9527589678764343,0.730074405670166
604,0.9844772815704346,0.7683831453323364,0.9525787234306335,0.7299917936325073
605,0.984154462814331,0.7683203816413879,0.9524096846580505,0.7299116253852844
606,0.9837961792945862,0.7681803107261658,0.9522578716278076,0.7298346161842346
607,0.9834311008453369,0.7679804563522339,0.9521076679229736,0.7297500371932983
608,0.9830828905105591,0.767787516117096,0.9519446492195129,0.7296727895736694
609,0.9827578067779541,0.7678396105766296,0.9517943263053894,0.7295946478843689
610,0.9824106693267822,0.7677001357078552,0.9516394734382629,0.7295259237289429
611,0.9820730686187744,0.7675698399543762,0.9514802694320679,0.7294517159461975
612,0.9817230105400085,0.7675021290779114,0.951321005821228,0.7293685674667358
613,0.9813722372055054,0.7673531770706177,0.9511564373970032,0.7292808890342712
614,0.9810270071029663,0.7671647667884827,0.9509995579719543,0.7292035818099976
615,0.9806980490684509,0.7670549154281616,0.9508367776870728,0.7291236519813538
616,0.9803813695907593,0.7669149041175842,0.9506922364234924,0.7290552854537964
617,0.9800519347190857,0.7668112516403198,0.9505441188812256,0.7289988398551941
618,0.9797143340110779,0.7668028473854065,0.9503980278968811,0.7289355993270874
619,0.9793500900268555,0.7667645215988159,0.9502432942390442,0.7288665771484375
620,0.979026734828949,0.7664996981620789,0.9501387476921082,0.7288112044334412
621,0.9786961078643799,0.7664478421211243,0.949989378452301,0.7287448048591614
622,0.9783929586410522,0.7661865949630737,0.949849009513855,0.7286841869354248
623,0.9780586957931519,0.7662586569786072,0.9496874213218689,0.7286146879196167
624,0.9777289032936096,0.7660542726516724,0.9495367407798767,0.7285404801368713
625,0.977387547492981,0.766029953956604,0.9493783712387085,0.7284761071205139
626,0.9770961403846741,0.7659688591957092,0.949242115020752,0.7284216284751892
627,0.9767617583274841,0.7658260464668274,0.9491124153137207,0.7283622622489929
628,0.9764166474342346,0.7656183838844299,0.9489462971687317,0.7283063530921936
629,0.9760982394218445,0.7656630277633667,0.9488043189048767,0.7282465100288391
630,0.9757620096206665,0.7655757069587708,0.9486603736877441,0.7281922101974487
631,0.9754419922828674,0.7653909921646118,0.9485318064689636,0.7281384468078613
632,0.9751362800598145,0.7652990221977234,0.9483996033668518,0.7280832529067993
633,0.9748309254646301,0.7651047706604004,0.9482707381248474,0.7280264496803284
634,0.9745053648948669,0.7649639248847961,0.9481131434440613,0.7279706001281738
635,0.9742055535316467,0.7647959589958191,0.9479879140853882,0.7279187440872192
636,0.9738831520080566,0.7648099064826965,0.9478595852851868,0.7278695702552795
637,0.9735703468322754,0.764626145362854,0.9477366805076599,0.7278275489807129
638,0.9732611775398254,0.764498233795166,0.9475980997085571,0.727771520614624
639,0.9729683995246887,0.7644252181053162,0.9474830627441406,0.7277296781539917
640,0.9726545810699463,0.7643592953681946,0.9473373293876648,0.7276771664619446
641,0.972350537776947,0.7643579840660095,0.9472048282623291,0.727629542350769
642,0.972014844417572,0.7642387747764587,0.947044312953949,0.7275674343109131
643,0.971730649471283,0.7640065550804138,0.9468919038772583,0.7275140881538391
644,0.9714193344116211,0.7640003561973572,0.9467082023620605,0.7274577617645264
645,0.9710872173309326,0.7638875246047974,0.9465530514717102,0.7274026274681091
646,0.9707909226417542,0.7637441158294678,0.9464264512062073,0.7273575663566589
647,0.9704782366752625,0.7636557817459106,0.9462839961051941,0.7273088097572327
648,0.9702199101448059,0.7637231349945068,0.9461551308631897,0.7272604703903198
649,0.9698851108551025,0.7633953094482422,0.9460218548774719,0.727202832698822
650,0.9696328639984131,0.7632672190666199,0.9459017515182495,0.7271579504013062
651,0.9692751169204712,0.7632372975349426,0.9457841515541077,0.7271028161048889
652,0.9690320491790771,0.763131320476532,0.9456625580787659,0.7270491719245911
653,0.9687495231628418,0.7631276845932007,0.9455299377441406,0.7269918322563171
654,0.9684114456176758,0.7630935311317444,0.9453819990158081,0.726932942867279
655,0.9680918455123901,0.7628872394561768,0.9452656507492065,0.7268810272216797
656,0.9678021669387817,0.7627272605895996,0.945125937461853,0.7268303632736206
657,0.9675459861755371,0.7626659274101257,0.9450026750564575,0.7267856597900391
658,0.967228353023529,0.7626017928123474,0.9448819756507874,0.7267457842826843
659,0.9669498801231384,0.7624539136886597,0.9446843862533569,0.7266972064971924
660,0.9666599035263062,0.7624103426933289,0.9445586800575256,0.7266426086425781
661,0.9663874506950378,0.7621482610702515,0.9444110989570618,0.7266194224357605
662,0.9660940766334534,0.7622009515762329,0.9442863464355469,0.7265735268592834
663,0.9657816290855408,0.7620742917060852,0.9441578984260559,0.7265275120735168
664,0.9655095934867859,0.7620823979377747,0.9440367221832275,0.7264816761016846
665,0.965231716632843,0.7618669271469116,0.9439103603363037,0.7264359593391418
666,0.9649673104286194,0.7618444561958313,0.9437877535820007,0.7263821363449097
667,0.9646602272987366,0.7616907954216003,0.9436236023902893,0.7263363599777222
668,0.9643504619598389,0.7615938186645508,0.9435112476348877,0.7262887358665466
669,0.9640583395957947,0.761501669883728,0.9433683753013611,0.7262426018714905
670,0.9637792110443115,0.7613420486450195,0.9432148933410645,0.7262029051780701
671,0.9635127782821655,0.761272132396698,0.9430890083312988,0.7261568903923035
672,0.9632350206375122,0.7611615657806396,0.9429933428764343,0.7261245250701904
673,0.9629800915718079,0.7612913846969604,0.9428931474685669,0.7260835766792297
674,0.9626824259757996,0.7609682679176331,0.9427781105041504,0.7260449528694153
675,0.9624174237251282,0.7610419988632202,0.9426572918891907,0.7259994745254517
676,0.9621498584747314,0.7608872056007385,0.9425358772277832,0.7259518504142761
677,0.9618594646453857,0.7608116865158081,0.9423831105232239,0.7259010672569275
678,0.9615721702575684,0.7606543898582458,0.9422749280929565,0.7258543372154236
679,0.9613175988197327,0.7605124711990356,0.9421584010124207,0.7258071303367615
680,0.9610394835472107,0.7604520916938782,0.9420530796051025,0.7257645130157471
681,0.9607884287834167,0.7603253722190857,0.941933810710907,0.7257099747657776
682,0.9604803919792175,0.7604101300239563,0.9418189525604248,0.7256689667701721
683,0.9602553248405457,0.7601429224014282,0.9417039155960083,0.725624144077301
684,0.9599496722221375,0.7601116299629211,0.941584050655365,0.7255724668502808
685,0.9596706628799438,0.7600429654121399,0.9414623975753784,0.7255119681358337
686,0.9594081044197083,0.7599965929985046,0.9413832426071167,0.725475013256073
687,0.9591346383094788,0.7599132657051086,0.9412682056427002,0.7254347205162048
688,0.9588992595672607,0.7597492933273315,0.9411646127700806,0.7253883481025696
689,0.9586231112480164,0.7595968842506409,0.9410439729690552,0.7253391146659851
690,0.9583473801612854,0.7595972418785095,0.9409447908401489,0.7253016829490662
691,0.9580707550048828,0.7594407200813293,0.9408242702484131,0.725252091884613
692,0.9578317403793335,0.7593240737915039,0.9407064914703369,0.7252026200294495
693,0.9575516581535339,0.7591127157211304,0.9405911564826965,0.7251562476158142
694,0.9572934508323669,0.7591407895088196,0.9404792785644531,0.7251125574111938
695,0.9570258855819702,0.7590798735618591,0.9403656721115112,0.7250604629516602
696,0.956802248954773,0.7589802145957947,0.9402679800987244,0.7250156402587891
697,0.9565284252166748,0.7589231133460999,0.940152645111084,0.7249736785888672
698,0.9562745094299316,0.7587606906890869,0.9400437474250793,0.7249289155006409
699,0.9560016393661499,0.7586777210235596,0.9399232268333435,0.7248883247375488
700,0.9557406902313232,0.7586095333099365,0.9398126602172852,0.7248291969299316
701,0.9554872512817383,0.7585728764533997,0.9396854043006897,0.7247815728187561
702,0.9552319645881653,0.7583731412887573,0.9395637512207031,0.7247317433357239
703,0.9549522399902344,0.7582757472991943,0.9394444823265076,0.7247082591056824
704,0.9546754360198975,0.7581930756568909,0.9393374919891357,0.724662721157074
705,0.9544527530670166,0.7582395672798157,0.9391745328903198,0.7246080040931702
706,0.9541964530944824,0.7581241130828857,0.9390724301338196,0.7245772480964661
707,0.9539211392402649,0.7580641508102417,0.9389570355415344,0.7245349287986755
708,0.9537169337272644,0.7579938173294067,0.9388567209243774,0.724507212638855
709,0.9534371495246887,0.7579535245895386,0.9387474060058594,0.7244608402252197
710,0.9532073140144348,0.7579148411750793,0.938639760017395,0.7244148254394531
711,0.9529582858085632,0.757844865322113,0.9385474324226379,0.7243644595146179
712,0.9526797533035278,0.7576877474784851,0.9384459853172302,0.7243226170539856
713,0.952436625957489,0.7575631141662598,0.9383091926574707,0.7242668867111206
714,0.952212393283844,0.757523775100708,0.9382148385047913,0.7242289781570435
715,0.951958417892456,0.7574113607406616,0.9381057024002075,0.7241877317428589
716,0.9517126679420471,0.7572584748268127,0.9380013346672058,0.7241448163986206
717,0.9514575004577637,0.7571362853050232,0.9378873109817505,0.724109411239624
718,0.9512026309967041,0.7571021318435669,0.9377681612968445,0.7240750789642334
719,0.9509889483451843,0.7571089863777161,0.9376685619354248,0.7240570783615112
720,0.9507457613945007,0.7569442987442017,0.9375694990158081,0.7240151762962341
721,0.9504688382148743,0.7569055557250977,0.9374831318855286,0.7239901423454285
722,0.9502279162406921,0.7569378018379211,0.9373853802680969,0.7239577174186707
723,0.9499951601028442,0.7567839026451111,0.937285304069519,0.7239211201667786
724,0.949739396572113,0.7566125988960266,0.9371811747550964,0.7238860130310059
725,0.9495232105255127,0.7564559578895569,0.9370673894882202,0.7238487601280212
726,0.9492660164833069,0.7564866542816162,0.936957061290741,0.7238124012947083
727,0.9490115642547607,0.7564424276351929,0.9368602633476257,0.7237820029258728
728,0.948842465877533,0.7563363313674927,0.9367235898971558,0.723742663860321
729,0.9485544562339783,0.7562537789344788,0.9366307854652405,0.7237154841423035
730,0.9483129382133484,0.7560919523239136,0.9365295767784119,0.7236841320991516
731,0.9480705261230469,0.7561022043228149,0.9364390969276428,0.7236552238464355
732,0.9478517770767212,0.7560155391693115,0.9363783597946167,0.7236342430114746
733,0.9476189613342285,0.7558014392852783,0.936275839805603,0.7236055135726929
734,0.9474161863327026,0.755828320980072,0.9361773133277893,0.7235776782035828
735,0.9471619725227356,0.755808413028717,0.9360488653182983,0.7235463261604309
736,0.9468976855278015,0.7556944489479065,0.9359418153762817,0.7235099077224731
737,0.946667492389679,0.7554689049720764,0.935855507850647,0.7234891057014465
738,0.9464328289031982,0.7554016709327698,0.9357427358627319,0.723455548286438
739,0.9462000131607056,0.755293607711792,0.9356281757354736,0.7234145998954773
740,0.9460080862045288,0.7553162574768066,0.9355393052101135,0.7233893871307373
741,0.9457311630249023,0.7552704215049744,0.9354308843612671,0.7233579754829407
742,0.9455006122589111,0.7551725506782532,0.9353330731391907,0.7233251929283142
743,0.9452846050262451,0.7550785541534424,0.9352446794509888,0.7232944369316101
744,0.9450588226318359,0.7550347447395325,0.9351410269737244,0.7232604622840881
745,0.9448074698448181,0.754917323589325,0.9350447654724121,0.7232246398925781
746,0.9445969462394714,0.7547702789306641,0.9349213242530823,0.7231791615486145
747,0.9443717002868652,0.7547433972358704,0.9348211884498596,0.7231495976448059
748,0.9441286325454712,0.7546160221099854,0.9347076416015625,0.7231230735778809
749,0.9439049959182739,0.7546796798706055,0.9346024394035339,0.7230897545814514
